bonferroni_p_value,bootstrap_lower,bootstrap_upper,data_source,economic_result_basis,execution_cost_block,family,largest_contribution,losses,matched_events,matched_matches,mean_pnl,net_pnl,numeric_provenance,object,pnl_without_largest,q_value,raw_p_value,reject_reason,rule_id,sample_count,selection_eligible,time_interval,unit,wins
1.0,0.22499999999999998,0.22499999999999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.22499999999999998,0,1,1,0.22499999999999998,0.22499999999999998,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.49255074492550743,FDR_NOT_SIGNIFICANT,absolute_change_ge_0.455__and__elapsed_seconds_ge_300,1,False,UNKNOWN,record,1
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,absolute_change_ge_0.455__and__elapsed_seconds_lt_-23,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,absolute_change_ge_0.455__and__elapsed_seconds_lt_-38,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,absolute_change_ge_0.455__and__elapsed_seconds_lt_-52,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,absolute_change_ge_0.455__and__elapsed_seconds_lt_300,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,absolute_change_ge_0.455__and__level_eq_ATP,1,False,UNKNOWN,record,0
1.0,0.22499999999999998,0.22499999999999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.22499999999999998,0,1,1,0.22499999999999998,0.22499999999999998,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.5003499650034996,FDR_NOT_SIGNIFICANT,absolute_change_ge_0.455__and__level_eq_WTA,1,False,UNKNOWN,record,1
1.0,-46.091912499999985,20.2440875,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,path_behavior,0.925,769,1388,1388,-0.009261887608069168,-12.855500000000005,OBSERVED_VALUE,all_training_conditions,-13.7805,0.9720775371442447,0.7793220677932207,FDR_NOT_SIGNIFICANT,absolute_change_lt_-0.0025,1,False,UNKNOWN,record,619
1.0,-46.12438749999999,19.85905,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,769,1388,1388,-0.009261887608069168,-12.855500000000005,OBSERVED_VALUE,all_training_conditions,-13.7805,0.9720775371442447,0.7812218778122187,FDR_NOT_SIGNIFICANT,absolute_change_lt_-0.0025__and__elapsed_seconds_ge_-23,1,False,UNKNOWN,record,619
1.0,-45.345862499999974,19.95371249999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,769,1388,1388,-0.009261887608069168,-12.855500000000005,OBSERVED_VALUE,all_training_conditions,-13.7805,0.9720775371442447,0.7786221377862214,FDR_NOT_SIGNIFICANT,absolute_change_lt_-0.0025__and__elapsed_seconds_ge_-38,1,False,UNKNOWN,record,619
1.0,-45.602875,20.733549999999997,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,769,1388,1388,-0.009261887608069168,-12.855500000000005,OBSERVED_VALUE,all_training_conditions,-13.7805,0.9720775371442447,0.7766223377662234,FDR_NOT_SIGNIFICANT,absolute_change_lt_-0.0025__and__elapsed_seconds_ge_-4388,1,False,UNKNOWN,record,619
1.0,-45.1524375,20.627749999999992,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,769,1388,1388,-0.009261887608069168,-12.855500000000005,OBSERVED_VALUE,all_training_conditions,-13.7805,0.9720775371442447,0.7771222877712228,FDR_NOT_SIGNIFICANT,absolute_change_lt_-0.0025__and__elapsed_seconds_ge_-52,1,False,UNKNOWN,record,619
1.0,-45.64634999999999,19.592112499999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,769,1388,1388,-0.009261887608069168,-12.855500000000005,OBSERVED_VALUE,all_training_conditions,-13.7805,0.9720775371442447,0.7769223077692231,FDR_NOT_SIGNIFICANT,absolute_change_lt_-0.0025__and__elapsed_seconds_ge_300,1,False,UNKNOWN,record,619
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,absolute_change_lt_-0.0025__and__elapsed_seconds_lt_-23,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,absolute_change_lt_-0.0025__and__elapsed_seconds_lt_-38,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,absolute_change_lt_-0.0025__and__elapsed_seconds_lt_-52,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,absolute_change_lt_-0.0025__and__elapsed_seconds_lt_300,1,False,UNKNOWN,record,0
1.0,-40.8124375,10.209274999999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,475,838,838,-0.018910501193317438,-15.847000000000012,OBSERVED_VALUE,all_training_conditions,-16.772,0.9799762880854771,0.8805119488051195,FDR_NOT_SIGNIFICANT,absolute_change_lt_-0.0025__and__level_eq_ATP,1,False,UNKNOWN,record,363
1.0,-17.711462499999993,23.322462499999997,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.905,294,550,550,0.005439090909090923,2.991500000000008,OBSERVED_VALUE,all_training_conditions,2.0864999999999982,0.9720775371442447,0.3818618138186181,FDR_NOT_SIGNIFICANT,absolute_change_lt_-0.0025__and__level_eq_WTA,1,False,UNKNOWN,record,256
1.0,-25.1980375,6.6818999999999935,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,path_behavior,0.881,187,306,306,-0.029877450980392163,-9.142500000000002,OBSERVED_VALUE,all_training_conditions,-10.023500000000002,0.9799762880854771,0.8705129487051295,FDR_NOT_SIGNIFICANT,absolute_change_lt_-0.055,1,False,UNKNOWN,record,119
1.0,-24.7130875,7.112249999999996,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.881,187,306,306,-0.029877450980392163,-9.142500000000002,OBSERVED_VALUE,all_training_conditions,-10.023500000000002,0.9799762880854771,0.8696130386961304,FDR_NOT_SIGNIFICANT,absolute_change_lt_-0.055__and__elapsed_seconds_ge_-23,1,False,UNKNOWN,record,119
1.0,-25.078487499999994,7.306499999999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.881,187,306,306,-0.029877450980392163,-9.142500000000002,OBSERVED_VALUE,all_training_conditions,-10.023500000000002,0.9799762880854771,0.8620137986201379,FDR_NOT_SIGNIFICANT,absolute_change_lt_-0.055__and__elapsed_seconds_ge_-38,1,False,UNKNOWN,record,119
1.0,-24.937074999999997,6.882174999999989,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.881,187,306,306,-0.029877450980392163,-9.142500000000002,OBSERVED_VALUE,all_training_conditions,-10.023500000000002,0.9799762880854771,0.8685131486851315,FDR_NOT_SIGNIFICANT,absolute_change_lt_-0.055__and__elapsed_seconds_ge_-4388,1,False,UNKNOWN,record,119
1.0,-24.9305625,6.807499999999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.881,187,306,306,-0.029877450980392163,-9.142500000000002,OBSERVED_VALUE,all_training_conditions,-10.023500000000002,0.9799762880854771,0.8726127387261274,FDR_NOT_SIGNIFICANT,absolute_change_lt_-0.055__and__elapsed_seconds_ge_-52,1,False,UNKNOWN,record,119
1.0,-25.00013749999999,6.705012499999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.881,187,306,306,-0.029877450980392163,-9.142500000000002,OBSERVED_VALUE,all_training_conditions,-10.023500000000002,0.9799762880854771,0.8696130386961304,FDR_NOT_SIGNIFICANT,absolute_change_lt_-0.055__and__elapsed_seconds_ge_300,1,False,UNKNOWN,record,119
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,absolute_change_lt_-0.055__and__elapsed_seconds_lt_-23,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,absolute_change_lt_-0.055__and__elapsed_seconds_lt_-38,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,absolute_change_lt_-0.055__and__elapsed_seconds_lt_-52,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,absolute_change_lt_-0.055__and__elapsed_seconds_lt_300,1,False,UNKNOWN,record,0
1.0,-16.02875,7.0810249999999915,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.881,99,156,156,-0.029342948717948694,-4.577499999999996,OBSERVED_VALUE,all_training_conditions,-5.458500000000003,0.9720775371442447,0.7848215178482152,FDR_NOT_SIGNIFICANT,absolute_change_lt_-0.055__and__level_eq_ATP,1,False,UNKNOWN,record,57
1.0,-15.7005625,6.66212499999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.855,88,150,150,-0.030433333333333354,-4.565000000000003,OBSERVED_VALUE,all_training_conditions,-3.7099999999999995,0.9720775371442447,0.7886211378862114,FDR_NOT_SIGNIFICANT,absolute_change_lt_-0.055__and__level_eq_WTA,1,False,UNKNOWN,record,62
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,path_behavior,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,absolute_change_lt_-0.455,1,False,UNKNOWN,record,0
1.0,-51.8323375,20.955637500000005,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,path_behavior,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7926207379262074,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.05,1,False,UNKNOWN,record,1123
1.0,-38.239037499999995,35.31061249999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,631,1684,1684,-0.0009284441805225686,-1.5635000000000057,OBSERVED_VALUE,all_training_conditions,-0.6385000000000012,0.9720775371442447,0.5384461553844615,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.05__and__elapsed_seconds_ge_-23,1,False,UNKNOWN,record,1053
1.0,-34.70624999999999,38.1550125,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,624,1684,1684,0.0012568289786223286,2.116500000000001,OBSERVED_VALUE,all_training_conditions,3.0415,0.9720775371442447,0.45295470452954706,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.05__and__elapsed_seconds_ge_-38,1,False,UNKNOWN,record,1060
1.0,-51.3892375,20.930274999999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7945205479452054,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.05__and__elapsed_seconds_ge_-4388,1,False,UNKNOWN,record,1123
1.0,-43.722625,29.951887499999977,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,621,1686,1686,-0.004078588374851739,-6.876500000000032,OBSERVED_VALUE,all_training_conditions,-5.951499999999995,0.9720775371442447,0.6424357564243576,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.05__and__elapsed_seconds_ge_-52,1,False,UNKNOWN,record,1065
1.0,-41.22022499999999,31.408962499999987,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,636,1684,1684,-0.002793052256532087,-4.703500000000035,OBSERVED_VALUE,all_training_conditions,-3.7784999999999984,0.9720775371442447,0.6065393460653935,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.05__and__elapsed_seconds_ge_300,1,False,UNKNOWN,record,1048
1.0,-50.757349999999995,21.511325,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,551,1652,1652,-0.008779055690072634,-14.50299999999999,OBSERVED_VALUE,all_training_conditions,-13.587999999999997,0.9720775371442447,0.7817218278172183,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.05__and__elapsed_seconds_lt_-23,1,False,UNKNOWN,record,1101
1.0,-48.65329999999999,20.973874999999964,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,528,1585,1585,-0.008734384858044156,-13.843999999999987,OBSERVED_VALUE,all_training_conditions,-12.928999999999998,0.9720775371442447,0.77992200779922,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.05__and__elapsed_seconds_lt_-38,1,False,UNKNOWN,record,1057
1.0,-42.46376249999999,22.260324999999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,443,1330,1330,-0.007730451127819553,-10.281500000000005,OBSERVED_VALUE,all_training_conditions,-9.366499999999998,0.9720775371442447,0.7255274472552745,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.05__and__elapsed_seconds_lt_-52,1,False,UNKNOWN,record,887
1.0,-51.677274999999995,20.8815375,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7881211878812119,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.05__and__elapsed_seconds_lt_300,1,False,UNKNOWN,record,1123
1.0,-39.3271125,17.981449999999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.905,348,1031,1031,-0.010561105722599412,-10.888499999999993,OBSERVED_VALUE,all_training_conditions,-9.983499999999998,0.9720775371442447,0.7707229277072293,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.05__and__level_eq_ATP,1,False,UNKNOWN,record,683
1.0,-27.437762499999987,17.874812499999997,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,215,655,655,-0.00667099236641222,-4.369500000000004,OBSERVED_VALUE,all_training_conditions,-3.4545000000000003,0.9720775371442447,0.6502349765023497,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.05__and__level_eq_WTA,1,False,UNKNOWN,record,440
1.0,-52.082624999999986,21.326012499999987,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,path_behavior,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7947205279472053,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.455,1,False,UNKNOWN,record,1123
1.0,-48.5779125,23.482887499999993,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,555,1684,1684,-0.0070745249406175765,-11.913499999999999,OBSERVED_VALUE,all_training_conditions,-10.988499999999995,0.9720775371442447,0.7449255074492551,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.455__and__elapsed_seconds_ge_-23,1,False,UNKNOWN,record,1129
1.0,-48.25301249999998,23.692124999999997,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,555,1684,1684,-0.007068586698337295,-11.903500000000005,OBSERVED_VALUE,all_training_conditions,-10.978499999999997,0.9720775371442447,0.7359264073592641,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.455__and__elapsed_seconds_ge_-38,1,False,UNKNOWN,record,1129
1.0,-51.5937,21.176962499999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7952204779522047,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.455__and__elapsed_seconds_ge_-4388,1,False,UNKNOWN,record,1123
1.0,-45.1926125,27.314562499999997,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,552,1686,1686,-0.004896204033214721,-8.25500000000002,OBSERVED_VALUE,all_training_conditions,-7.329999999999999,0.9720775371442447,0.6839316068393161,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.455__and__elapsed_seconds_ge_-52,1,False,UNKNOWN,record,1134
1.0,-50.233925000000006,24.599037500000005,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,555,1684,1684,-0.007312054631828983,-12.313500000000008,OBSERVED_VALUE,all_training_conditions,-11.388499999999997,0.9720775371442447,0.7449255074492551,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.455__and__elapsed_seconds_ge_300,1,False,UNKNOWN,record,1129
1.0,-50.3645625,21.218912499999956,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,551,1652,1652,-0.008779055690072634,-14.50299999999999,OBSERVED_VALUE,all_training_conditions,-13.587999999999997,0.9720775371442447,0.7804219578042195,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.455__and__elapsed_seconds_lt_-23,1,False,UNKNOWN,record,1101
1.0,-49.0215375,20.888599999999993,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,528,1585,1585,-0.008734384858044156,-13.843999999999987,OBSERVED_VALUE,all_training_conditions,-12.928999999999998,0.9720775371442447,0.7752224777522247,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.455__and__elapsed_seconds_lt_-38,1,False,UNKNOWN,record,1057
1.0,-43.32659999999999,22.055299999999974,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,443,1330,1330,-0.007730451127819553,-10.281500000000005,OBSERVED_VALUE,all_training_conditions,-9.366499999999998,0.9720775371442447,0.7270272972702729,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.455__and__elapsed_seconds_lt_-52,1,False,UNKNOWN,record,887
1.0,-51.4490875,20.41129999999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7967203279672033,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.455__and__elapsed_seconds_lt_300,1,False,UNKNOWN,record,1123
1.0,-40.2475125,17.51824999999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.905,348,1031,1031,-0.010561105722599412,-10.888499999999993,OBSERVED_VALUE,all_training_conditions,-9.983499999999998,0.9720775371442447,0.7713228677132287,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.455__and__level_eq_ATP,1,False,UNKNOWN,record,683
1.0,-26.68464999999999,17.933462499999994,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,215,655,655,-0.00667099236641222,-4.369500000000004,OBSERVED_VALUE,all_training_conditions,-3.4545000000000003,0.9720775371442447,0.6473352664733527,FDR_NOT_SIGNIFICANT,absolute_change_lt_0.455__and__level_eq_WTA,1,False,UNKNOWN,record,440
1.0,-52.42544999999999,21.440912499999992,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,market_level,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7905209479052094,FDR_NOT_SIGNIFICANT,current_price_ge_0.011,1,False,UNKNOWN,record,1123
1.0,-52.028699999999986,21.257874999999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7901209879012099,FDR_NOT_SIGNIFICANT,current_price_ge_0.011__and__absolute_change_ge_-0.0025,1,False,UNKNOWN,record,1123
1.0,-52.305837499999996,20.931075000000003,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7951204879512048,FDR_NOT_SIGNIFICANT,current_price_ge_0.011__and__absolute_change_ge_-0.055,1,False,UNKNOWN,record,1123
1.0,-50.36984999999999,22.033312499999997,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7907209279072093,FDR_NOT_SIGNIFICANT,current_price_ge_0.011__and__absolute_change_ge_-0.455,1,False,UNKNOWN,record,1123
1.0,-12.747012499999997,22.740249999999996,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.881,147,361,361,0.014106648199446004,5.092500000000007,OBSERVED_VALUE,all_training_conditions,5.9735,0.9720775371442447,0.27757224277572246,FDR_NOT_SIGNIFICANT,current_price_ge_0.011__and__absolute_change_ge_0.05,1,False,UNKNOWN,record,214
1.0,0.22499999999999998,0.22499999999999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.22499999999999998,0,1,1,0.22499999999999998,0.22499999999999998,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.4998500149985001,FDR_NOT_SIGNIFICANT,current_price_ge_0.011__and__absolute_change_ge_0.455,1,False,UNKNOWN,record,1
1.0,-46.069875,20.499662499999996,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,769,1388,1388,-0.009261887608069168,-12.855500000000005,OBSERVED_VALUE,all_training_conditions,-13.7805,0.9720775371442447,0.7753224677532247,FDR_NOT_SIGNIFICANT,current_price_ge_0.011__and__absolute_change_lt_-0.0025,1,False,UNKNOWN,record,619
1.0,-25.413862499999993,6.587087499999991,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.881,187,306,306,-0.029877450980392163,-9.142500000000002,OBSERVED_VALUE,all_training_conditions,-10.023500000000002,0.9799762880854771,0.865013498650135,FDR_NOT_SIGNIFICANT,current_price_ge_0.011__and__absolute_change_lt_-0.055,1,False,UNKNOWN,record,119
1.0,-51.627599999999994,21.19008749999997,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7972202779722027,FDR_NOT_SIGNIFICANT,current_price_ge_0.011__and__absolute_change_lt_0.05,1,False,UNKNOWN,record,1123
1.0,-51.41903749999999,21.215037499999976,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7946205379462054,FDR_NOT_SIGNIFICANT,current_price_ge_0.011__and__absolute_change_lt_0.455,1,False,UNKNOWN,record,1123
1.0,-47.78354999999998,23.77385,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,554,1684,1684,-0.006807304038004746,-11.463499999999993,OBSERVED_VALUE,all_training_conditions,-10.538499999999996,0.9720775371442447,0.7229277072292771,FDR_NOT_SIGNIFICANT,current_price_ge_0.011__and__elapsed_seconds_ge_-23,1,False,UNKNOWN,record,1130
